test_file,true_speaker,predicted_speaker,best_score
Jhilal_En_test_15s_10.mfcc,Jhilal,Jhilal,-91.37168373485731
Jhilal_En_test_15s_11.mfcc,Jhilal,Jhilal,-91.62579971262672
Jhilal_En_test_15s_12.mfcc,Jhilal,Jhilal,-89.98156054430507
Jhilal_En_test_15s_13.mfcc,Jhilal,Jhilal,-90.92832856376808
Jhilal_En_test_15s_14.mfcc,Jhilal,Jhilal,-92.11533659536761
Jhilal_En_test_15s_15.mfcc,Jhilal,Jhilal,-90.81939767944459
Jhilal_En_test_15s_16.mfcc,Jhilal,Jhilal,-90.24388401655536
Jhilal_En_test_15s_17.mfcc,Jhilal,Jhilal,-90.8133259842678
Jhilal_En_test_15s_18.mfcc,Jhilal,Jhilal,-90.86445492606511
Jhilal_En_test_15s_19.mfcc,Jhilal,Jhilal,-90.89016658776544
Jhilal_En_test_15s_2.mfcc,Jhilal,Jhilal,-93.5911565438039
Jhilal_En_test_15s_20.mfcc,Jhilal,Jhilal,-90.7279457695575
Jhilal_En_test_15s_21.mfcc,Jhilal,Jhilal,-90.35339144315921
Jhilal_En_test_15s_22.mfcc,Jhilal,Jhilal,-91.54418543243682
Jhilal_En_test_15s_23.mfcc,Jhilal,Jhilal,-90.82211162201956
Jhilal_En_test_15s_24.mfcc,Jhilal,Jhilal,-90.53015958078352
Jhilal_En_test_15s_25.mfcc,Jhilal,Jhilal,-90.9711197644543
Jhilal_En_test_15s_26.mfcc,Jhilal,Jhilal,-91.491265066511
Jhilal_En_test_15s_27.mfcc,Jhilal,Jhilal,-90.34182156078187
Jhilal_En_test_15s_28.mfcc,Jhilal,Jhilal,-92.13609779419207
Jhilal_En_test_15s_29.mfcc,Jhilal,Jhilal,-90.9395738375302
Jhilal_En_test_15s_3.mfcc,Jhilal,Jhilal,-93.0570428131909
Jhilal_En_test_15s_30.mfcc,Jhilal,Jhilal,-90.88365027687433
Jhilal_En_test_15s_4.mfcc,Jhilal,Jhilal,-90.49170524059947
Jhilal_En_test_15s_5.mfcc,Jhilal,Jhilal,-90.1336144294864
Jhilal_En_test_15s_6.mfcc,Jhilal,Jhilal,-90.80675792149474
Jhilal_En_test_15s_7.mfcc,Jhilal,Jhilal,-91.38417351349635
Jhilal_En_test_15s_8.mfcc,Jhilal,Jhilal,-90.8940928345625
Jhilal_En_test_15s_9.mfcc,Jhilal,Jhilal,-90.86417917544587
Jhilal_En_test_5s_1.mfcc,Jhilal,Jhilal,-92.79353760275724
Jhilal_En_test_5s_10.mfcc,Jhilal,Jhilal,-90.98062413642623
Jhilal_En_test_5s_11.mfcc,Jhilal,Jhilal,-89.49529534695796
Jhilal_En_test_5s_12.mfcc,Jhilal,Jhilal,-93.17668826086194
Jhilal_En_test_5s_13.mfcc,Jhilal,Jhilal,-89.03922508213282
Jhilal_En_test_5s_14.mfcc,Jhilal,Jhilal,-91.82786927303424
Jhilal_En_test_5s_15.mfcc,Jhilal,Jhilal,-90.23781360821195
Jhilal_En_test_5s_16.mfcc,Jhilal,Jhilal,-89.27369111589688
Jhilal_En_test_5s_17.mfcc,Jhilal,Jhilal,-89.91881118463046
Jhilal_En_test_5s_18.mfcc,Jhilal,Jhilal,-94.0124050405341
Jhilal_En_test_5s_19.mfcc,Jhilal,Jhilal,-93.28877504733215
Jhilal_En_test_5s_2.mfcc,Jhilal,Jhilal,-94.17398129988565
Jhilal_En_test_5s_20.mfcc,Jhilal,Jhilal,-89.13955564656443
Jhilal_En_test_5s_21.mfcc,Jhilal,Jhilal,-93.15116752024791
Jhilal_En_test_5s_22.mfcc,Jhilal,Jhilal,-90.06796136211258
Jhilal_En_test_5s_23.mfcc,Jhilal,Jhilal,-90.53331157383346
Jhilal_En_test_5s_24.mfcc,Jhilal,Jhilal,-93.65544365913529
Jhilal_En_test_5s_25.mfcc,Jhilal,Jhilal,-91.07089589328588
Jhilal_En_test_5s_26.mfcc,Jhilal,Jhilal,-90.96191310318203
Jhilal_En_test_5s_27.mfcc,Jhilal,Jhilal,-92.86149864106847
Jhilal_En_test_5s_28.mfcc,Jhilal,Jhilal,-88.83870694441963
Jhilal_En_test_5s_29.mfcc,Jhilal,Jhilal,-92.58576361690443
Jhilal_En_test_5s_3.mfcc,Jhilal,Jhilal,-90.72133796817235
Jhilal_En_test_5s_30.mfcc,Jhilal,Jhilal,-89.91209458504981
Jhilal_En_test_5s_4.mfcc,Jhilal,Jhilal,-90.39223713892281
Jhilal_En_test_5s_5.mfcc,Jhilal,Jhilal,-92.73193905028097
Jhilal_En_test_5s_6.mfcc,Jhilal,Jhilal,-92.96734745210611
Jhilal_En_test_5s_7.mfcc,Jhilal,Jhilal,-92.19640929666764
Jhilal_En_test_5s_8.mfcc,Jhilal,Jhilal,-94.18780837112755
Jhilal_En_test_5s_9.mfcc,Jhilal,Jhilal,-90.30452110578022
Jhilal_Fr_test_10s_1.mfcc,Jhilal,Jhilal,-92.34401451951396
Jhilal_Fr_test_10s_10.mfcc,Jhilal,Jhilal,-93.10505197961231
Jhilal_Fr_test_10s_11.mfcc,Jhilal,Jhilal,-91.69069328330046
Jhilal_Fr_test_10s_12.mfcc,Jhilal,Jhilal,-93.13578311954154
Jhilal_Fr_test_10s_13.mfcc,Jhilal,Jhilal,-92.89439346767143
Jhilal_Fr_test_10s_14.mfcc,Jhilal,Jhilal,-93.74334946569932
Jhilal_Fr_test_10s_15.mfcc,Jhilal,Jhilal,-94.44579618830299
Jhilal_Fr_test_10s_16.mfcc,Jhilal,Jhilal,-91.08972733176893
Jhilal_Fr_test_10s_17.mfcc,Jhilal,Jhilal,-94.49046871189832
Jhilal_Fr_test_10s_18.mfcc,Jhilal,Jhilal,-91.12096480734755
Jhilal_Fr_test_10s_19.mfcc,Jhilal,Jhilal,-91.90845241372554
Jhilal_Fr_test_10s_2.mfcc,Jhilal,Jhilal,-92.86108969897849
Jhilal_Fr_test_10s_20.mfcc,Jhilal,Jhilal,-93.71465890803665
Jhilal_Fr_test_10s_21.mfcc,Jhilal,Jhilal,-92.2461345372959
Jhilal_Fr_test_10s_22.mfcc,Jhilal,Jhilal,-92.55317419624625
Jhilal_Fr_test_10s_23.mfcc,Jhilal,Jhilal,-92.33419056893217
Jhilal_Fr_test_10s_24.mfcc,Jhilal,Jhilal,-91.62499278484731
Jhilal_Fr_test_10s_25.mfcc,Jhilal,Jhilal,-93.49592931658978
Jhilal_Fr_test_10s_26.mfcc,Jhilal,Jhilal,-89.92752555672196
Jhilal_Fr_test_10s_27.mfcc,Jhilal,Jhilal,-93.29057954757323
Jhilal_Fr_test_10s_28.mfcc,Jhilal,Jhilal,-90.83389361127723
Jhilal_Fr_test_10s_29.mfcc,Jhilal,Jhilal,-91.47387129587393
Jhilal_Fr_test_10s_3.mfcc,Jhilal,Jhilal,-93.21515643636468
Jhilal_Fr_test_10s_30.mfcc,Jhilal,Jhilal,-90.2358072148425
Jhilal_Fr_test_10s_4.mfcc,Jhilal,Jhilal,-92.60686472694505
Jhilal_Fr_test_10s_5.mfcc,Jhilal,Jhilal,-92.30258432430166
Jhilal_Fr_test_10s_6.mfcc,Jhilal,Jhilal,-91.78649713229052
Jhilal_Fr_test_10s_7.mfcc,Jhilal,Jhilal,-92.87947926362621
Jhilal_Fr_test_10s_8.mfcc,Jhilal,Jhilal,-91.53302146757153
Jhilal_Fr_test_10s_9.mfcc,Jhilal,Jhilal,-94.80775831537412
Jhilal_Fr_test_15s_1.mfcc,Jhilal,Jhilal,-91.13717562961037
Jhilal_Fr_test_15s_10.mfcc,Jhilal,Jhilal,-93.50861088980571
Jhilal_Fr_test_15s_11.mfcc,Jhilal,Jhilal,-91.35880628419352
Jhilal_Fr_test_15s_12.mfcc,Jhilal,Jhilal,-92.67093797777022
Jhilal_Fr_test_15s_13.mfcc,Jhilal,Jhilal,-92.17107541606484
Jhilal_Fr_test_15s_14.mfcc,Jhilal,Jhilal,-92.24788374773362
Jhilal_Fr_test_15s_15.mfcc,Jhilal,Jhilal,-93.2511228517392
Jhilal_Fr_test_15s_16.mfcc,Jhilal,Jhilal,-94.12420348489385
Jhilal_Fr_test_15s_17.mfcc,Jhilal,Jhilal,-92.73097468489443
Jhilal_Fr_test_15s_18.mfcc,Jhilal,Jhilal,-91.87211015859455
Jhilal_Fr_test_15s_19.mfcc,Jhilal,Jhilal,-92.79542138975296
Jhilal_Fr_test_15s_2.mfcc,Jhilal,Jhilal,-91.12153091662086
Jhilal_Fr_test_15s_20.mfcc,Jhilal,Jhilal,-91.73623723251772
Jhilal_Fr_test_15s_21.mfcc,Jhilal,Jhilal,-92.98542060995787
Jhilal_Fr_test_15s_22.mfcc,Jhilal,Jhilal,-91.9906636208615
Jhilal_Fr_test_15s_23.mfcc,Jhilal,Jhilal,-92.6183538354246
Jhilal_Fr_test_15s_24.mfcc,Jhilal,Jhilal,-92.63773687931946
Jhilal_Fr_test_15s_25.mfcc,Jhilal,Jhilal,-92.7581984090442
Jhilal_Fr_test_15s_26.mfcc,Jhilal,Jhilal,-91.7112895073293
Jhilal_Fr_test_15s_27.mfcc,Jhilal,Jhilal,-93.53898627234146
Jhilal_Fr_test_15s_28.mfcc,Jhilal,Jhilal,-92.67660793963984
Jhilal_Fr_test_15s_29.mfcc,Jhilal,Jhilal,-93.11617101248804
Jhilal_Fr_test_15s_3.mfcc,Jhilal,Jhilal,-92.33558383483538
Jhilal_Fr_test_15s_30.mfcc,Jhilal,Jhilal,-90.66763851851952
Jhilal_Fr_test_15s_4.mfcc,Jhilal,Jhilal,-92.62844533260932
Jhilal_Fr_test_15s_5.mfcc,Jhilal,Jhilal,-92.48101432800775
Jhilal_Fr_test_15s_6.mfcc,Jhilal,Jhilal,-91.81094247926099
Jhilal_Fr_test_15s_7.mfcc,Jhilal,Jhilal,-91.14803829930219
Jhilal_Fr_test_15s_8.mfcc,Jhilal,Jhilal,-93.95090268932142
Jhilal_Fr_test_15s_9.mfcc,Jhilal,Jhilal,-91.89473321157413
Jhilal_Fr_test_5s_1.mfcc,Jhilal,Jhilal,-92.77807833567742
Jhilal_Fr_test_5s_10.mfcc,Jhilal,Jhilal,-93.90159856587262
Jhilal_Fr_test_5s_11.mfcc,Jhilal,Jhilal,-90.31271937109149
Jhilal_Fr_test_5s_12.mfcc,Jhilal,Jhilal,-89.9789599223206
Jhilal_Fr_test_5s_13.mfcc,Jhilal,Jhilal,-93.50195757540818
Jhilal_Fr_test_5s_14.mfcc,Jhilal,Jhilal,-91.66869177645343
Jhilal_Fr_test_5s_15.mfcc,Jhilal,Jhilal,-92.59157413090344
Jhilal_Fr_test_5s_16.mfcc,Jhilal,Jhilal,-91.66963964827008
Jhilal_Fr_test_5s_17.mfcc,Jhilal,Jhilal,-93.28967753221167
Jhilal_Fr_test_5s_18.mfcc,Jhilal,Jhilal,-91.96369190109543
Jhilal_Fr_test_5s_19.mfcc,Jhilal,Jhilal,-90.05201556929491
Jhilal_Fr_test_5s_2.mfcc,Jhilal,Jhilal,-91.54364037328973
Jhilal_Fr_test_5s_20.mfcc,Jhilal,Jhilal,-92.25432888909255
Jhilal_Fr_test_5s_21.mfcc,Jhilal,Jhilal,-94.64592404469388
Jhilal_Fr_test_5s_22.mfcc,Jhilal,Jhilal,-92.79923187501456
Jhilal_Fr_test_5s_23.mfcc,Jhilal,Jhilal,-91.53072879305044
Jhilal_Fr_test_5s_24.mfcc,Jhilal,Jhilal,-90.31837030980338
Jhilal_Fr_test_5s_25.mfcc,Jhilal,Jhilal,-92.04324348318387
Jhilal_Fr_test_5s_26.mfcc,Jhilal,Jhilal,-91.18294960253887
Jhilal_Fr_test_5s_27.mfcc,Jhilal,Jhilal,-91.97864254341673
Jhilal_Fr_test_5s_28.mfcc,Jhilal,Jhilal,-91.83590976772102
Jhilal_Fr_test_5s_29.mfcc,Jhilal,Jhilal,-92.21010897126037
Jhilal_Fr_test_5s_3.mfcc,Jhilal,Jhilal,-91.1253601492693
Jhilal_Fr_test_5s_30.mfcc,Jhilal,Jhilal,-92.62751932965831
Jhilal_Fr_test_5s_4.mfcc,Jhilal,Jhilal,-94.30208972736283
Jhilal_Fr_test_5s_5.mfcc,Jhilal,Jhilal,-92.5919898255137
Jhilal_Fr_test_5s_6.mfcc,Jhilal,Jhilal,-90.75365168692842
Jhilal_Fr_test_5s_7.mfcc,Jhilal,Jhilal,-92.57204846197652
Jhilal_Fr_test_5s_8.mfcc,Jhilal,Jhilal,-92.25598989316865
Jhilal_Fr_test_5s_9.mfcc,Jhilal,Jhilal,-92.28383120412389
Lotfi_Ar_test_10s_1.mfcc,Lotfi,Lotfi,-82.63348640478802
Lotfi_Ar_test_10s_10.mfcc,Lotfi,Lotfi,-83.8494330285205
Lotfi_Ar_test_10s_11.mfcc,Lotfi,Lotfi,-82.5239953408071
Lotfi_Ar_test_10s_12.mfcc,Lotfi,Lotfi,-82.22280767849695
Lotfi_Ar_test_10s_13.mfcc,Lotfi,Lotfi,-81.46486066938141
Lotfi_Ar_test_10s_14.mfcc,Lotfi,Lotfi,-83.06393339644313
Lotfi_Ar_test_10s_15.mfcc,Lotfi,Lotfi,-83.27133328301572
Lotfi_Ar_test_10s_16.mfcc,Lotfi,Lotfi,-84.77622729161706
Lotfi_Ar_test_10s_17.mfcc,Lotfi,Lotfi,-81.94452490627143
Lotfi_Ar_test_10s_18.mfcc,Lotfi,Lotfi,-85.01713502009709
Lotfi_Ar_test_10s_19.mfcc,Lotfi,Lotfi,-82.06871873457774
Lotfi_Ar_test_10s_2.mfcc,Lotfi,Lotfi,-84.56376960408339
Lotfi_Ar_test_10s_20.mfcc,Lotfi,Lotfi,-85.46970677166402
Lotfi_Ar_test_10s_21.mfcc,Lotfi,Lotfi,-85.72785370869747
Lotfi_Ar_test_10s_22.mfcc,Lotfi,Lotfi,-84.44249547189504
Lotfi_Ar_test_10s_23.mfcc,Lotfi,Lotfi,-83.0999544274726
Lotfi_Ar_test_10s_24.mfcc,Lotfi,Lotfi,-85.36379001996055
Lotfi_Ar_test_10s_25.mfcc,Lotfi,Lotfi,-85.68107327855023
Lotfi_Ar_test_10s_26.mfcc,Lotfi,Lotfi,-82.03146592266619
Lotfi_Ar_test_10s_27.mfcc,Lotfi,Lotfi,-81.78547342154599
Lotfi_Ar_test_10s_28.mfcc,Lotfi,Lotfi,-85.13473297436653
Lotfi_Ar_test_10s_29.mfcc,Lotfi,Lotfi,-84.05718166465911
Lotfi_Ar_test_10s_3.mfcc,Lotfi,Lotfi,-86.45637424364332
Lotfi_Ar_test_10s_30.mfcc,Lotfi,Lotfi,-83.36552290993961
Lotfi_Ar_test_10s_4.mfcc,Lotfi,Lotfi,-83.24282796990462
Lotfi_Ar_test_10s_5.mfcc,Lotfi,Lotfi,-83.68342962460049
Lotfi_Ar_test_10s_6.mfcc,Lotfi,Lotfi,-82.93213620653253
Lotfi_Ar_test_10s_7.mfcc,Lotfi,Lotfi,-84.19818915977488
Lotfi_Ar_test_10s_8.mfcc,Lotfi,Lotfi,-87.34600753393613
Lotfi_Ar_test_10s_9.mfcc,Lotfi,Lotfi,-83.09363240815563
Lotfi_Ar_test_15s_1.mfcc,Lotfi,Lotfi,-84.74298461008026
Lotfi_Ar_test_15s_10.mfcc,Lotfi,Lotfi,-82.60358775090864
Lotfi_Ar_test_15s_11.mfcc,Lotfi,Lotfi,-84.98014212570078
Lotfi_Ar_test_15s_12.mfcc,Lotfi,Lotfi,-84.38285279666849
Lotfi_Ar_test_15s_13.mfcc,Lotfi,Lotfi,-84.49624067258955
Lotfi_Ar_test_15s_14.mfcc,Lotfi,Lotfi,-85.01006589191839
Lotfi_Ar_test_15s_15.mfcc,Lotfi,Lotfi,-81.66012490769269
Lotfi_Ar_test_15s_16.mfcc,Lotfi,Lotfi,-84.43541300858799
Lotfi_Ar_test_15s_17.mfcc,Lotfi,Lotfi,-84.16286916717212
Lotfi_Ar_test_15s_18.mfcc,Lotfi,Lotfi,-82.33040843728871
Lotfi_Ar_test_15s_19.mfcc,Lotfi,Lotfi,-83.80774114282676
Lotfi_Ar_test_15s_2.mfcc,Lotfi,Lotfi,-84.78834056830473
Lotfi_Ar_test_15s_20.mfcc,Lotfi,Lotfi,-84.98348509768526
Lotfi_Ar_test_15s_21.mfcc,Lotfi,Lotfi,-84.57361471456062
Lotfi_Ar_test_15s_22.mfcc,Lotfi,Lotfi,-81.65986640986354
Lotfi_Ar_test_15s_23.mfcc,Lotfi,Lotfi,-83.70826620369964
Lotfi_Ar_test_15s_24.mfcc,Lotfi,Lotfi,-84.59504442279278
Lotfi_Ar_test_15s_25.mfcc,Lotfi,Lotfi,-83.19572703499325
Lotfi_Ar_test_15s_26.mfcc,Lotfi,Lotfi,-84.8444814647151
Lotfi_Ar_test_15s_27.mfcc,Lotfi,Lotfi,-84.71131972698758
Lotfi_Ar_test_15s_28.mfcc,Lotfi,Lotfi,-85.99265548856594
Lotfi_Ar_test_15s_29.mfcc,Lotfi,Lotfi,-84.40635666349915
Lotfi_Ar_test_15s_3.mfcc,Lotfi,Lotfi,-82.69302276622416
Lotfi_Ar_test_15s_30.mfcc,Lotfi,Lotfi,-83.97907189752257
Lotfi_Ar_test_15s_4.mfcc,Lotfi,Lotfi,-83.88874419365794
Lotfi_Ar_test_15s_5.mfcc,Lotfi,Lotfi,-84.22955150437997
Lotfi_Ar_test_15s_6.mfcc,Lotfi,Lotfi,-85.85484067798747
Lotfi_Ar_test_15s_7.mfcc,Lotfi,Lotfi,-85.19390543910963
Lotfi_Ar_test_15s_8.mfcc,Lotfi,Lotfi,-82.29228882980114
Lotfi_Ar_test_15s_9.mfcc,Lotfi,Lotfi,-84.11807968465965
Lotfi_Ar_test_5s_1.mfcc,Lotfi,Lotfi,-84.77013840975565
Lotfi_Ar_test_5s_10.mfcc,Lotfi,Lotfi,-80.94838137782634
Lotfi_Ar_test_5s_11.mfcc,Lotfi,Lotfi,-82.49860093986113
Lotfi_Ar_test_5s_12.mfcc,Lotfi,Lotfi,-82.00737358869767
Lotfi_Ar_test_5s_13.mfcc,Lotfi,Lotfi,-84.50296008620042
Lotfi_Ar_test_5s_14.mfcc,Lotfi,Lotfi,-83.13798182103534
Lotfi_Ar_test_5s_15.mfcc,Lotfi,Lotfi,-83.86752805007181
Lotfi_Ar_test_5s_16.mfcc,Lotfi,Lotfi,-86.03456243843749
Lotfi_Ar_test_5s_17.mfcc,Lotfi,Lotfi,-81.95003753681513
Lotfi_Ar_test_5s_18.mfcc,Lotfi,Lotfi,-82.05788191211349
Lotfi_Ar_test_5s_19.mfcc,Lotfi,Lotfi,-89.71797754125616
Lotfi_Ar_test_5s_2.mfcc,Lotfi,Lotfi,-84.12337503913977
Lotfi_Ar_test_5s_20.mfcc,Lotfi,Lotfi,-86.88726549099793
Lotfi_Ar_test_5s_21.mfcc,Lotfi,Lotfi,-85.58790678836682
Lotfi_Ar_test_5s_22.mfcc,Lotfi,Lotfi,-82.08644956047875
Lotfi_Ar_test_5s_23.mfcc,Lotfi,Lotfi,-83.91912858397971
Lotfi_Ar_test_5s_24.mfcc,Lotfi,Lotfi,-85.60868521881716
Lotfi_Ar_test_5s_25.mfcc,Lotfi,Lotfi,-84.01853987754873
Lotfi_Ar_test_5s_26.mfcc,Lotfi,Lotfi,-82.49406054720298
Lotfi_Ar_test_5s_27.mfcc,Lotfi,Lotfi,-80.98433110496161
Lotfi_Ar_test_5s_28.mfcc,Lotfi,Lotfi,-86.18119813006142
Lotfi_Ar_test_5s_29.mfcc,Lotfi,Lotfi,-82.15431758853832
Lotfi_Ar_test_5s_3.mfcc,Lotfi,Lotfi,-82.86905995785709
Lotfi_Ar_test_5s_30.mfcc,Lotfi,Lotfi,-84.17496444121986
Lotfi_Ar_test_5s_4.mfcc,Lotfi,Lotfi,-83.99084757792234
Lotfi_Ar_test_5s_5.mfcc,Lotfi,Lotfi,-82.56147961022573
Lotfi_Ar_test_5s_6.mfcc,Lotfi,Lotfi,-83.33502427323285
Lotfi_Ar_test_5s_7.mfcc,Lotfi,Lotfi,-83.42997147502604
Lotfi_Ar_test_5s_8.mfcc,Lotfi,Lotfi,-84.1594450055741
Lotfi_Ar_test_5s_9.mfcc,Lotfi,Lotfi,-84.86882356762538
Lotfi_En_test_10s_1.mfcc,Lotfi,Lotfi,-82.36032760094874
Lotfi_En_test_10s_10.mfcc,Lotfi,Lotfi,-83.50255751006465
Lotfi_En_test_10s_11.mfcc,Lotfi,Lotfi,-83.06050591116502
Lotfi_En_test_10s_12.mfcc,Lotfi,Lotfi,-83.02310050378047
Lotfi_En_test_10s_13.mfcc,Lotfi,Lotfi,-83.68121765705294
Lotfi_En_test_10s_14.mfcc,Lotfi,Lotfi,-83.69952228535108
Lotfi_En_test_10s_15.mfcc,Lotfi,Lotfi,-82.54354334454982
Lotfi_En_test_10s_16.mfcc,Lotfi,Lotfi,-82.73154866740872
Lotfi_En_test_10s_17.mfcc,Lotfi,Lotfi,-81.56562358122544
Lotfi_En_test_10s_18.mfcc,Lotfi,Lotfi,-82.60866125933408
Lotfi_En_test_10s_19.mfcc,Lotfi,Lotfi,-82.6016738835162
Lotfi_En_test_10s_2.mfcc,Lotfi,Lotfi,-83.69077251235598
Lotfi_En_test_10s_20.mfcc,Lotfi,Lotfi,-82.59978969926662
Lotfi_En_test_10s_21.mfcc,Lotfi,Lotfi,-81.81730724676494
Lotfi_En_test_10s_22.mfcc,Lotfi,Lotfi,-83.94513662430676
Lotfi_En_test_10s_23.mfcc,Lotfi,Lotfi,-82.39521081274651
Lotfi_En_test_10s_24.mfcc,Lotfi,Lotfi,-82.9680372452618
Lotfi_En_test_10s_25.mfcc,Lotfi,Lotfi,-82.87738259316814
Lotfi_En_test_10s_26.mfcc,Lotfi,Lotfi,-82.80018880859258
Lotfi_En_test_10s_27.mfcc,Lotfi,Lotfi,-81.75204606042672
Lotfi_En_test_10s_28.mfcc,Lotfi,Lotfi,-83.98392863056235
Lotfi_En_test_10s_29.mfcc,Lotfi,Lotfi,-82.53596046057527
Lotfi_En_test_10s_3.mfcc,Lotfi,Lotfi,-82.36361327185797
Lotfi_En_test_10s_30.mfcc,Lotfi,Lotfi,-82.8439428648196
Lotfi_En_test_10s_4.mfcc,Lotfi,Lotfi,-82.51735878103634
Lotfi_En_test_10s_5.mfcc,Lotfi,Lotfi,-81.64585443548131
Lotfi_En_test_10s_6.mfcc,Lotfi,Lotfi,-83.49925515564898
Lotfi_En_test_10s_7.mfcc,Lotfi,Lotfi,-83.90428853346717
Lotfi_En_test_10s_8.mfcc,Lotfi,Lotfi,-83.60609782485807
Lotfi_En_test_10s_9.mfcc,Lotfi,Lotfi,-82.52813967609768
Lotfi_En_test_15s_1.mfcc,Lotfi,Lotfi,-83.48629736518485
Lotfi_En_test_15s_10.mfcc,Lotfi,Lotfi,-83.58457804818902
Lotfi_En_test_15s_11.mfcc,Lotfi,Lotfi,-81.99966246781356
Lotfi_En_test_15s_12.mfcc,Lotfi,Lotfi,-81.88230955040426
Lotfi_En_test_15s_13.mfcc,Lotfi,Lotfi,-82.11887980677311
Lotfi_En_test_15s_14.mfcc,Lotfi,Lotfi,-82.2571017833603
Lotfi_En_test_15s_15.mfcc,Lotfi,Lotfi,-81.3721102998484
Lotfi_En_test_15s_16.mfcc,Lotfi,Lotfi,-83.67665097851034
Lotfi_En_test_15s_17.mfcc,Lotfi,Lotfi,-81.9382333706513
Lotfi_En_test_15s_18.mfcc,Lotfi,Lotfi,-82.43751715910494
Lotfi_En_test_15s_19.mfcc,Lotfi,Lotfi,-82.23169896511018
Lotfi_En_test_15s_2.mfcc,Lotfi,Lotfi,-81.98086842450766
Lotfi_En_test_15s_20.mfcc,Lotfi,Lotfi,-81.81606241625154
Lotfi_En_test_15s_21.mfcc,Lotfi,Lotfi,-82.45564371662172
Lotfi_En_test_15s_22.mfcc,Lotfi,Lotfi,-82.26535187336431
Lotfi_En_test_15s_23.mfcc,Lotfi,Lotfi,-81.7112468408062
Lotfi_En_test_15s_24.mfcc,Lotfi,Lotfi,-83.26546543937705
Lotfi_En_test_15s_25.mfcc,Lotfi,Lotfi,-82.29513634410917
Lotfi_En_test_15s_26.mfcc,Lotfi,Lotfi,-82.3912642963275
Lotfi_En_test_15s_27.mfcc,Lotfi,Lotfi,-81.85644997572423
Lotfi_En_test_15s_28.mfcc,Lotfi,Lotfi,-82.77609775227714
Lotfi_En_test_15s_29.mfcc,Lotfi,Lotfi,-81.23224921639982
Lotfi_En_test_15s_3.mfcc,Lotfi,Lotfi,-83.02908709229679
Lotfi_En_test_15s_30.mfcc,Lotfi,Lotfi,-83.32762218004089
Lotfi_En_test_15s_4.mfcc,Lotfi,Lotfi,-83.77745500077195
Lotfi_En_test_15s_5.mfcc,Lotfi,Lotfi,-84.92344462976976
Lotfi_En_test_15s_6.mfcc,Lotfi,Lotfi,-82.34104211028641
Lotfi_En_test_15s_7.mfcc,Lotfi,Lotfi,-82.59528816819997
Lotfi_En_test_15s_8.mfcc,Lotfi,Lotfi,-82.37259650458871
Lotfi_En_test_15s_9.mfcc,Lotfi,Lotfi,-82.47199520997741
Lotfi_En_test_5s_1.mfcc,Lotfi,Lotfi,-80.24032195496274
Lotfi_En_test_5s_10.mfcc,Lotfi,Lotfi,-80.42871393379546
Lotfi_En_test_5s_11.mfcc,Lotfi,Lotfi,-81.9786711417276
Lotfi_En_test_5s_12.mfcc,Lotfi,Lotfi,-82.16552742600443
Lotfi_En_test_5s_13.mfcc,Lotfi,Lotfi,-83.03884570301851
Lotfi_En_test_5s_14.mfcc,Lotfi,Lotfi,-83.12905274726062
Lotfi_En_test_5s_15.mfcc,Lotfi,Lotfi,-84.1865058171236
Lotfi_En_test_5s_16.mfcc,Lotfi,Lotfi,-84.47985865515673
Lotfi_En_test_5s_17.mfcc,Lotfi,Lotfi,-82.79362695804608
Lotfi_En_test_5s_18.mfcc,Lotfi,Lotfi,-84.98712653027434
Lotfi_En_test_5s_19.mfcc,Lotfi,Lotfi,-80.03894662127838
Lotfi_En_test_5s_2.mfcc,Lotfi,Lotfi,-85.48613587222705
Lotfi_En_test_5s_20.mfcc,Lotfi,Lotfi,-85.05102888359987
Lotfi_En_test_5s_21.mfcc,Lotfi,Lotfi,-80.37490198783212
Lotfi_En_test_5s_22.mfcc,Lotfi,Lotfi,-83.35495015669478
Lotfi_En_test_5s_23.mfcc,Lotfi,Lotfi,-82.04017067131795
Lotfi_En_test_5s_24.mfcc,Lotfi,Lotfi,-85.47299439855894
Lotfi_En_test_5s_25.mfcc,Lotfi,Lotfi,-83.33455466821391
Lotfi_En_test_5s_26.mfcc,Lotfi,Lotfi,-82.76100401957986
Lotfi_En_test_5s_27.mfcc,Lotfi,Lotfi,-83.95271259217883
Lotfi_En_test_5s_28.mfcc,Lotfi,Lotfi,-83.31959891986908
Lotfi_En_test_5s_29.mfcc,Lotfi,Lotfi,-82.90993080868782
Lotfi_En_test_5s_3.mfcc,Lotfi,Lotfi,-82.06191992156185
Lotfi_En_test_5s_30.mfcc,Lotfi,Lotfi,-84.43887313073989
Lotfi_En_test_5s_4.mfcc,Lotfi,Lotfi,-82.28243593155108
Lotfi_En_test_5s_5.mfcc,Lotfi,Lotfi,-80.8258310583525
Lotfi_En_test_5s_6.mfcc,Lotfi,Lotfi,-81.97261005171671
Lotfi_En_test_5s_7.mfcc,Lotfi,Lotfi,-82.88948951984102
Lotfi_En_test_5s_8.mfcc,Lotfi,Lotfi,-81.28268256275756
Lotfi_En_test_5s_9.mfcc,Lotfi,Lotfi,-81.05789027721586
Lotfi_Fr_test_10s_1.mfcc,Lotfi,Lotfi,-81.09439590117567
Lotfi_Fr_test_10s_10.mfcc,Lotfi,Lotfi,-83.18895362776243
Lotfi_Fr_test_10s_11.mfcc,Lotfi,Lotfi,-82.3576871445645
